"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779629060820259095,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779629360820465830,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779629660820280980,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779629960820536975,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779630260820743339,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779630560820580694,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779630860820917059,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779631160820416437,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779631460820280639,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
"2026-05-25 09:03:27","Cleaned up stale sessions (>1hr inactive) and expired verifications","1.0","asia-southeast1",0,"{""log_metadata"":{""otlp"":{""observed_timestamp"":1779631760820387919,""dropped_attributes_count"":0,""severity_text"":""INFO"",""severity_number"":9,""attributes"":{""reaped"":""0""}}}}"
